id,name,type,size,gender,age,colors_primary,colors_secondary,breeds
69780800,Dollar,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69780792,Chocolate,Dog,Medium,Female,Young,Brown / Chocolate,null,Mixed Breed
69780785,Wassail,Dog,Small,Male,Young,Black,White / Cream,Cattle Dog
69780783,Howard,Dog,Small,Male,Baby,Black,null,Schnauzer
69780784,Figgy,Dog,Medium,Female,Young,Apricot / Beige,White / Cream,Cattle Dog
69780787,S&#39;mores,Dog,Large,Male,Adult,Gray / Blue / Silver,White / Cream,Husky
69780782,Damsel,Dog,Large,Female,Adult,White / Cream,null,Great Pyrenees
69780779,Shock,Dog,Large,Female,Baby,Gray / Blue / Silver,White / Cream,Hound
69780778,Acorn ,Dog,Medium,Male,Adult,Merle (Red),null,Australian Shepherd
69780772,Daisy,Dog,Small,Female,Adult,White / Cream,null,Maltese
69780757,Jason,Dog,Large,Male,Baby,White / Cream,Gray / Blue / Silver,Hound
69780749,Mazie ,Dog,Large,Female,Adult,Brown / Chocolate,White / Cream,German Shorthaired Pointer
69780733,Baxter FKA Tree Litter: Hickory,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,White / Cream,Shepherd
69780728,Jet,Dog,Medium,Female,Baby,Black,null,Black Labrador Retriever
69780719,Jack ,Dog,Large,Male,Baby,Gray / Blue / Silver,White / Cream,Hound
69736225,Hazel,Dog,Small,Female,Senior,White / Cream,null,Maltese
69780714,Chilli ,Dog,Medium,Male,Young,Brindle,null,Anatolian Shepherd
69780703,Champ,Dog,Medium,Male,Senior,null,null,Mixed Breed
69780699,George,Dog,Large,Male,Young,Gray / Blue / Silver,White / Cream,Hound
69780695,Faith ,Dog,Medium,Female,Adult,White / Cream,Black,Australian Cattle Dog / Blue Heeler
69780691,Brad Pitt,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,American Staffordshire Terrier
69780663,Oreo Milkshake,Dog,Medium,Male,Young,White / Cream,Black,Mixed Breed
69780641,Cedar,Dog,Medium,Female,Adult,Black,null,Australian Cattle Dog / Blue Heeler
69780637,Titan - $135,Dog,Medium,Male,Adult,null,null,American Bulldog
69780633,23-503 Penelope,Dog,Large,Female,Adult,Black,Brown / Chocolate,Rottweiler
69780627,Rugur,Dog,Large,Male,Young,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69780620,Marnie,Dog,Medium,Female,Adult,Brown / Chocolate,null,German Shepherd Dog
69780617,Zeno,Dog,Medium,Male,Baby,Black,null,Pit Bull Terrier
69780618,Venelope,Dog,Medium,Female,Senior,Red / Chestnut / Orange,White / Cream,Mixed Breed
69780613,Sweetie,Dog,Small,Female,Adult,null,null,Maltese
69780608,RADDISH,Dog,Large,Male,Adult,null,null,Australian Cattle Dog / Blue Heeler
69780571,Topaz ,Dog,Medium,Female,Young,Black,null,American Staffordshire Terrier
69780567,Emmy Lou,Dog,Large,Female,Adult,Black,null,Labrador Retriever
69780565,Bruno,Dog,Large,Male,Adult,Tricolor (Brown/ Black/ & White),null,Mastiff
69780543,Jax,Dog,Small,Male,Baby,Brown / Chocolate,Black,Mixed Breed
69780539,Dog,Dog,Medium,Female,Young,null,null,Siberian Husky
69780540,Dog,Dog,Small,Male,Adult,null,null,Poodle
69780526,Count ,Dog,Medium,Male,Baby,Black,Yellow / Tan / Blond / Fawn,Anatolian Shepherd
69780500,SCOTTIE,Dog,Large,Male,Young,null,null,Australian Shepherd
69780502,OSO,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69780497,DURIAN,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69780487,KHALEESI,Dog,Medium,Female,Young,null,null,American Staffordshire Terrier
69780476,ELLE,Dog,Medium,Female,Young,null,null,Mixed Breed
69780462,PRUDY,Dog,Large,Male,Young,null,null,Staffordshire Bull Terrier
69780459,ELLIS,Dog,Large,Male,Young,null,null,German Shepherd Dog
69780452,PATRICK,Dog,Large,Male,Young,null,null,Patterdale Terrier / Fell Terrier
69780444,VIXEN,Dog,Large,Female,Young,null,null,German Shepherd Dog
69780445,AZTEC,Dog,Small,Female,Young,null,null,Belgian Shepherd / Malinois
69780446,SIMONE,Dog,Large,Female,Senior,null,null,Pit Bull Terrier
69780453,DWIGHT,Dog,Large,Male,Young,null,null,Labrador Retriever
69780430,Lucy Mae,Dog,Medium,Female,Adult,Brown / Chocolate,null,Chocolate Labrador Retriever
69780441,CALVIN,Dog,Medium,Male,Adult,null,null,Terrier
69780442,LEX,Dog,Medium,Male,Adult,null,null,Collie
69780440,HIBISCUS,Dog,Medium,Female,Adult,null,null,Siberian Husky
69780438,THAI CHILI,Dog,Large,Male,Young,null,null,Siberian Husky
69780412,A615630,Dog,Medium,Male,Baby,null,null,German Shepherd Dog
69780411,A615631,Dog,Medium,Male,Baby,null,null,German Shepherd Dog
69780402,ROWDY B,Dog,Large,Male,Adult,null,null,American Staffordshire Terrier
69780401,PRIM,Dog,Medium,Female,Young,null,null,Redbone Coonhound
69780397,A068576,Dog,Large,Female,Young,null,null,Pit Bull Terrier
69780399,A068577,Dog,Medium,Female,Young,null,null,Dutch Shepherd
69780398,A068575,Dog,Small,Male,Young,null,null,Chihuahua
69775561,23-500 Newton,Dog,Small,Male,Adult,Yellow / Tan / Blond / Fawn,null,Chihuahua
69780388,Nena,Dog,Medium,Female,Young,Red / Chestnut / Orange,White / Cream,Beagle
69780387,Athena *foster needed*,Dog,Medium,Female,Baby,null,null,Bluetick Coonhound
69780383,Prada,Dog,Large,Female,Adult,Tricolor (Brown/ Black/ & White),null,Golden Retriever
69780379,Aya *foster needed*,Dog,Medium,Female,Baby,Tricolor (Brown/ Black/ & White),null,Bluetick Coonhound
69780369,Jonah,Dog,Medium,Male,Young,Black,null,Great Dane
69780370,Mama Mia,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69780366,Taupe,Dog,Medium,Female,Adult,Brown / Chocolate,Brindle,Mixed Breed
69780361,Cliff,Dog,Medium,Male,Adult,Golden,White / Cream,Labrador Retriever
69780360,May,Dog,Medium,Female,Young,Brown / Chocolate,null,Terrier
69780363,Iggy,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Labrador Retriever
69780362,Patches,Dog,Medium,Female,Young,White / Cream,Yellow / Tan / Blond / Fawn,American Staffordshire Terrier
69780351,Jason,Dog,Medium,Male,Young,Black,null,Border Collie
69780346,Delinda,Dog,Medium,Female,Young,Brown / Chocolate,White / Cream,Labrador Retriever
69780337,Jessa Jolene,Dog,Medium,Female,Adult,Gray / Blue / Silver,White / Cream,Terrier
69780335,Blue,Dog,Small,Female,Baby,null,null,Miniature Pinscher
69780334,Asia *foster needed*,Dog,Medium,Female,Baby,null,null,Collie
69780311,Sophia,Dog,Medium,Female,Adult,Gray / Blue / Silver,null,Husky
69780306,Audra *foster needed*,Dog,Medium,Female,Baby,null,null,Bluetick Coonhound
69780304,Miranda,Dog,Large,Female,Young,null,null,German Shepherd Dog
69780299,Jester,Dog,Medium,Male,Baby,White / Cream,null,Labrador Retriever
69780298,Butterball,Dog,Large,Male,Young,null,null,English Bulldog
69780297,Clementine,Dog,Medium,Female,Senior,null,null,Boston Terrier
69780274,LuLu,Dog,Large,Female,Adult,Brown / Chocolate,White / Cream,Pit Bull Terrier
69780271,Sparrow,Dog,Medium,Male,Young,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69780272,Shorty,Dog,Medium,Male,Young,Black,White / Cream,Mixed Breed
69780269,Arlo *foster needed*,Dog,Large,Male,Baby,Tricolor (Brown/ Black/ & White),Black,Hound
69780268,Scout,Dog,Medium,Male,Baby,Black,null,Pit Bull Terrier
69780257,Posey,Dog,Medium,Female,Adult,White / Cream,Gray / Blue / Silver,Mixed Breed
69780250,Ash *foster needed*,Dog,Large,Male,Baby,null,null,Collie
69780247,Mylie,Dog,Small,Female,Senior,null,null,Miniature Pinscher
69780247,Mylie,Dog,Small,Female,Senior,null,null,Miniature Pinscher
69780245,Mylie,Dog,Small,Female,Senior,null,null,Miniature Pinscher
69780244,Louis,Dog,Large,Male,Adult,null,null,Golden Retriever
69780226,Whitey,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69780221,Aries *foster needed*,Dog,Medium,Male,Baby,null,null,Collie
69780219,Tater,Dog,Medium,Female,Adult,Black,White / Cream,Siberian Husky
69780215,Aladdin *foster needed*,Dog,Large,Male,Baby,null,null,Collie
69780206,Eloise,Dog,Medium,Female,Baby,Brown / Chocolate,Black,Shepherd
69780205,Emma ( fka Momma E),Dog,Medium,Female,Adult,White / Cream,Brown / Chocolate,Pointer
69780201,Hank,Dog,Medium,Male,Young,Brown / Chocolate,White / Cream,Hound
69780203,Charlie,Dog,Medium,Male,Adult,Brown / Chocolate,null,Terrier
69780199,Echo,Dog,Medium,Female,Young,Brown / Chocolate,Black,Shepherd
69780204,Eliot,Dog,Small,Male,Young,Black,Brown / Chocolate,Shepherd
69780191,Winter,Dog,Small,Female,Adult,Black,White / Cream,Great Dane
69780175,Memphis,Dog,Medium,Male,Young,Gray / Blue / Silver,Brown / Chocolate,Pit Bull Terrier
69780182,Raisin,Dog,Medium,Female,Adult,Black,null,Mixed Breed
69780171,Macy,Dog,Medium,Female,Adult,Gray / Blue / Silver,White / Cream,Pit Bull Terrier
69780178,Gita,Dog,Large,Female,Adult,White / Cream,null,Pit Bull Terrier
69780181,Jimmy Chew,Dog,Medium,Male,Adult,Black,null,Labrador Retriever
69780161,Monty,Dog,Extra Large,Male,Young,Gray / Blue / Silver,null,Cane Corso
69780124,Kina,Dog,Small,Female,Baby,Brindle,White / Cream,Chiweenie
69780120,Redman,Dog,Large,Male,Adult,Red / Chestnut / Orange,White / Cream,Mixed Breed
69780116,Dartagnan,Dog,Medium,Male,Baby,null,null,German Shepherd Dog
69780107,Morty,Dog,Medium,Male,Young,null,null,Terrier
69780106,Britt,Dog,Large,Female,Young,null,null,Pit Bull Terrier
69780108,Sparkle,Dog,Medium,Female,Young,null,null,Mixed Breed
69780097,Maxwell,Dog,Medium,Male,Adult,Black,White / Cream,Australian Cattle Dog / Blue Heeler
69780099,Dobbs,Dog,Large,Male,Adult,Brown / Chocolate,White / Cream,Labrador Retriever
69780100,Tilda,Dog,Large,Female,Adult,Brown / Chocolate,null,Mixed Breed
69780092,Skye,Dog,Medium,Female,Adult,White / Cream,Gray / Blue / Silver,Great Pyrenees
69780090,Grady,Dog,Small,Male,Young,Gray / Blue / Silver,Yellow / Tan / Blond / Fawn,Mixed Breed
69780073,Cooper,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,null,Beagle
69780062,Salmon,Dog,Medium,Female,Young,null,null,Australian Cattle Dog / Blue Heeler
69780063,cassy,Dog,Medium,Female,Young,null,null,Poodle
69780058,Koko,Dog,Medium,Female,Baby,White / Cream,Merle (Red),Chiweenie
69780054,Rory 2 pup: Trucker,Dog,Medium,Male,Baby,null,null,Mixed Breed
69779987,Honey,Dog,Medium,Female,Adult,Black,null,Poodle
69779986,stormi*,Dog,Medium,Female,Adult,Black,White / Cream,Australian Cattle Dog / Blue Heeler
69779983,Tuffy,Dog,Medium,Male,Adult,Gray / Blue / Silver,null,Australian Cattle Dog / Blue Heeler
69779984,Moshi,Dog,Large,Male,Adult,Red / Chestnut / Orange,null,Redbone Coonhound
69779979,Poppy,Dog,Small,Female,Young,Brindle,null,Terrier
69779970,Mayflower *foster needed*,Dog,Medium,Female,Baby,Black,null,Husky
69779968,Shoresy,Dog,Medium,Male,Young,White / Cream,Brindle,Pit Bull Terrier
69779953,Groove Man,Dog,Medium,Male,Adult,Brown / Chocolate,White / Cream,Terrier
69779950,Katniss,Dog,Medium,Female,Young,Black,White / Cream,Husky
69779942,Jack ,Dog,Large,Male,Baby,Tricolor (Brown/ Black/ & White),null,Hound
69779940,Dorrian,Dog,Medium,Male,Baby,null,null,Mixed Breed
69779934,Lola,Dog,Small,Female,Adult,null,null,Terrier
69779930,Clementine,Dog,Medium,Female,Young,Black,White / Cream,Siberian Husky
69779915,Pacson Song,Dog,Medium,Male,Adult,Black,Brown / Chocolate,Labrador Retriever
69779927,Toby,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69779922,Morgan,Dog,Medium,Female,Young,null,null,Cattle Dog
69779921,Ander,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69779919,Tomas,Dog,Large,Male,Adult,null,null,Labrador Retriever
69779918,Laurel,Dog,Small,Female,Adult,null,null,German Shepherd Dog
69779924,Valera,Dog,Small,Female,Adult,null,null,Chihuahua
69779914,Reign,Dog,Large,Male,Young,null,null,German Shepherd Dog
69779905,Bella,Dog,Small,Female,Baby,null,null,Mixed Breed
69779910,Greta,Dog,Small,Female,Baby,null,null,Mixed Breed
69779908,Beefy Baby,Dog,Small,Male,Baby,null,null,Mixed Breed
69779894,Paramount,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69779902,Hera,Dog,Large,Female,Adult,null,null,Pit Bull Terrier
69779899,Clara,Dog,Medium,Female,Adult,null,null,Bull Terrier
69779898,Pica,Dog,Small,Female,Adult,null,null,Chihuahua
69779900,Billy,Dog,Large,Male,Adult,null,null,Boxer
69779901,Sadie,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69779893,Clementine,Dog,Medium,Female,Adult,null,null,Boxer
69779896,Callum,Dog,Medium,Male,Adult,null,null,Bull Terrier
69779895,Virginia,Dog,Medium,Female,Young,null,null,Mixed Breed
69779886,Rufus,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69779881,Cranberry Sauce,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69779884,Dunkin,Dog,Extra Large,Male,Adult,null,null,Labrador Retriever
69779873,Chris,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69779874,Brad,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69779871,Jeff,Dog,Medium,Male,Adult,null,null,Terrier
69779870,Sprinkle,Dog,Medium,Male,Young,null,null,Terrier
69779859,Nikko,Dog,Large,Male,Young,null,null,Mixed Breed
69779855,Nasca,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69779857,Wiz,Dog,Medium,Male,Senior,null,null,Mixed Breed
69779852,Jazz,Dog,Large,Male,Young,null,null,Shar-Pei
69779842,Zazu,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69779839,Spike 6,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69779831,Re Re,Dog,Large,Female,Young,null,null,Cane Corso
69779824,Luna,Dog,Medium,Female,Adult,Bicolor,null,Mixed Breed
69779816,LUCY,Dog,Medium,Female,Young,null,null,Basset Hound
69779815,BUSTER,Dog,Medium,Male,Young,null,null,Basset Hound
69779811,Bella,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69779809,Cas,Dog,Large,Male,Young,Brown / Chocolate,White / Cream,Labrador Retriever
69779797,Gidget,Dog,Medium,Female,Young,null,null,Mixed Breed
69779788,Preacher,Dog,Large,Male,Baby,Tricolor (Brown/ Black/ & White),null,Hound
69779785,Dog 24800 (Shaggy),Dog,Large,Male,Adult,null,null,Poodle
69779758,Splinter,Dog,Small,Male,Adult,null,null,Chihuahua
69779783,Lil,Dog,Medium,Female,Baby,null,null,Australian Cattle Dog / Blue Heeler
69779774,Kerrigan,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69779775,Lark,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69779773,Harper,Dog,Small,Female,Adult,null,null,Hound
69779739,Gravy*,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69779740,Charlie*,Dog,Large,Female,Adult,null,null,Labrador Retriever
69779726,Bean,Dog,Small,Male,Senior,null,null,Chihuahua
69779736,Yam*,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69779735,Twilight/annie Bel,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69779727,Biscuit*,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69779736,Yam*,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69779732,Cranberry*,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69779715,Goldfish,Dog,Medium,Male,Baby,Red / Chestnut / Orange,White / Cream,Shepherd
69779718,Chips Ahoy,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,Black,Shepherd
69779716,Marionette,Dog,Medium,Female,Adult,Brown / Chocolate,White / Cream,Pointer
69779701,Mushu - Claremont Location,Dog,Medium,Female,Adult,White / Cream,Yellow / Tan / Blond / Fawn,French Bulldog
69779706,Harley - Claremont Location,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Pug
69779703,Susanna - Claremont Location,Dog,Small,Female,Senior,Black,White / Cream,Cattle Dog
69779705,Gunther - City of Industry Location,Dog,Large,Male,Adult,Black,Brown / Chocolate,Treeing Walker Coonhound
69779702,Mckinley - Chino Hills Location,Dog,Medium,Female,Young,White / Cream,Red / Chestnut / Orange,English Coonhound
69779697,Chester - Claremont Location,Dog,Medium,Male,Adult,Brown / Chocolate,White / Cream,Treeing Walker Coonhound
69779693,Lady,Dog,Medium,Female,Young,Brown / Chocolate,Black,German Shepherd Dog
69779680,Roku Song,Dog,Medium,Male,Adult,Black,Brown / Chocolate,Labrador Retriever
69779679,Sebastian,Dog,Small,Male,Adult,Apricot / Beige,null,Chihuahua
69779671,Dyson,Dog,Medium,Male,Young,White / Cream,Black,Cattle Dog
69779666,Collo,Dog,Medium,Male,Baby,Black,Brown / Chocolate,Coonhound
69779651,Eva,Dog,Medium,Female,Adult,Gray / Blue / Silver,null,Mixed Breed
69779645,AJ,Dog,Large,Male,Adult,Yellow / Tan / Blond / Fawn,null,Golden Retriever
69779641,Jill,Dog,Medium,Female,Baby,null,null,Rottweiler
69779620,Thumbelina,Dog,Medium,Female,Baby,null,null,Feist
69779613,Chops,Dog,Large,Male,Adult,Bicolor,null,German Shepherd Dog
69779606,Lea,Dog,Medium,Female,Baby,Tricolor (Brown/ Black/ & White),null,Coonhound
69779594,Ninja,Dog,Large,Male,Adult,Black,null,Dutch Shepherd
69779592,Chip Lunch box,Dog,Large,Female,Baby,White / Cream,null,German Shepherd Dog
69779586,(Found) Cranberry,Dog,Medium,Female,Young,White / Cream,null,Labrador Retriever
69779568,Ross,Dog,Medium,Male,Baby,Brown / Chocolate,White / Cream,Mixed Breed
69779581,Cain,Dog,Medium,Male,Adult,Black,White / Cream,Mixed Breed
69779572,Steven,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Mixed Breed
69779578,Monica,Dog,Small,Female,Baby,Brown / Chocolate,White / Cream,Mixed Breed
69779532,Jax,Dog,Large,Male,Young,Black,White / Cream,Australian Cattle Dog / Blue Heeler
69779541,Bellamy,Dog,Medium,Male,Young,null,null,Hound
69779530,Shortstack,Dog,Medium,Male,Adult,Brown / Chocolate,White / Cream,American Staffordshire Terrier
69779523,Bambi,Dog,Medium,Female,Adult,White / Cream,null,Whippet
69779517,Dante,Dog,Medium,Male,Young,null,null,Xoloitzcuintli / Mexican Hairless
69779504,Mermaid,Dog,Medium,Female,Baby,null,null,Mixed Breed
69779485,Chowder,Dog,Large,Male,Adult,Black,null,Mixed Breed
69779501,Aspen,Dog,Medium,Female,Young,Gray / Blue / Silver,White / Cream,Husky
69779498,Tasha,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69779486,Godzilla,Dog,Large,Male,Young,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69779482,Emerson,Dog,Medium,Male,Adult,White / Cream,Brown / Chocolate,Mixed Breed
69779484,King Kong,Dog,Large,Male,Adult,Brindle,null,Mixed Breed
69779493,Mr. Cookie,Dog,Small,Male,Young,Brindle,White / Cream,Mixed Breed
69779481,Chapo - RN,Dog,Large,Male,Adult,Gray / Blue / Silver,White / Cream,Mixed Breed
69779489,January,Dog,Large,Female,Adult,Black,White / Cream,Mixed Breed
69779492,Manny - RN,Dog,Large,Male,Adult,Yellow / Tan / Blond / Fawn,Black,German Shepherd Dog
69779490,Mahalia,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69779497,Iggy,Dog,Medium,Female,Young,Black,White / Cream,Mixed Breed
69779477,DIRK,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69779460,MAMA,Dog,Large,Female,Young,null,null,German Shepherd Dog
69779459,KINGSTON,Dog,Medium,Male,Young,null,null,German Shepherd Dog
69779462,TAZ,Dog,Large,Male,Adult,null,null,Mastiff
69779461,DOC,Dog,Large,Male,Adult,null,null,Staffordshire Bull Terrier
69779455,CALLIE,Dog,Medium,Female,Adult,null,null,Border Collie
69779437,BONNIE,Dog,Medium,Female,Adult,null,null,Siberian Husky
69779431,BUCKY,Dog,Small,Male,Baby,null,null,Pit Bull Terrier
69779428,JUDE,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69779430,EDISON,Dog,Large,Male,Young,null,null,Siberian Husky
69779396,CALVIN,Dog,Large,Male,Young,null,null,Treeing Walker Coonhound
69779399,HOBBS,Dog,Large,Male,Young,null,null,Border Collie
69779397,COAL,Dog,Small,Male,Young,null,null,Labrador Retriever
69779398,GALE,Dog,Large,Male,Young,null,null,Akita
69779395,ROOST,Dog,Medium,Male,Young,null,null,Border Collie
69779386,VALENTINO,Dog,Large,Male,Young,null,null,Catahoula Leopard Dog
69779387,KEELEY,Dog,Large,Female,Young,null,null,German Shepherd Dog
69779381,ROUX,Dog,Medium,Male,Adult,null,null,Mixed Breed
69779379,HAM,Dog,Large,Male,Young,null,null,Mixed Breed
69779366,ANTOINETTE,Dog,Medium,Female,Young,null,null,Labrador Retriever
69779360,ALBA,Dog,Medium,Female,Young,null,null,German Shepherd Dog
69779356,sky*,Dog,Medium,Female,Adult,Black,White / Cream,Australian Cattle Dog / Blue Heeler
69779357,54832480,Dog,Medium,Female,Young,Black,Brown / Chocolate,Border Collie
69779355,54833918,Dog,Large,Female,Adult,Brown / Chocolate,Black,Belgian Shepherd / Malinois
69779334,23-0954 "Clark",Dog,Large,Male,Baby,null,null,Mixed Breed
69779330,Esmeralda ,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69779322,Neo,Dog,Small,Male,Baby,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Poodle
69779316,Kodi,Dog,Medium,Male,Senior,null,null,Alaskan Malamute
69779315,Magneto,Dog,Medium,Female,Adult,Black,null,German Shepherd Dog
69779312,Pudgy,Dog,Medium,Male,Young,Black,Brown / Chocolate,Mixed Breed
69779299,Chief,Dog,Medium,Male,Adult,Brindle,White / Cream,American Staffordshire Terrier
69779303,Candy Cane,Dog,Medium,Female,Adult,Black,White / Cream,Black Labrador Retriever
69779296,Nala,Dog,Large,Female,Adult,White / Cream,Yellow / Tan / Blond / Fawn,Pit Bull Terrier
69779295,Axel,Dog,Small,Male,Young,Apricot / Beige,null,Terrier
69779293,Chicharo,Dog,Medium,Male,Baby,Black,White / Cream,Terrier
69779291,Pretzel Lunch Box,Dog,Large,Male,Baby,White / Cream,Red / Chestnut / Orange,Pit Bull Terrier
69779290,Sable,Dog,Large,Female,Young,Golden,null,Golden Retriever
69779273,Tank,Dog,Large,Male,Adult,null,null,Great Pyrenees
69779271,Green Bean,Dog,Medium,Male,Baby,Black,White / Cream,Terrier
69779265,Shira,Dog,Large,Female,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Husky
69779264,Kura,Dog,Large,Female,Adult,Black,null,Husky
69779260,Liza,Dog,Medium,Female,Adult,White / Cream,null,Siberian Husky
69779252,Monica,Dog,Small,Female,Baby,null,null,Mastiff
69779237,Belle 123432,Dog,Medium,Female,Adult,null,null,Terrier
69779238,Lady 123432,Dog,Medium,Female,Adult,null,null,Terrier
69779234,Angela 28477,Dog,Small,Female,Baby,null,null,Hound
69779235,Queenie 28988,Dog,Medium,Female,Adult,null,null,French Bulldog
69779233,Jules 28551,Dog,Large,Female,Adult,null,null,Labrador Retriever
69779229,Winnie,Dog,Small,Female,Baby,Brown / Chocolate,null,Mixed Breed
69779228,23-0904 "Soda",Dog,Large,Male,Adult,null,null,Labrador Retriever
69779215,Andy,Dog,Large,Male,Adult,Tricolor (Brown/ Black/ & White),null,Pit Bull Terrier
69779210,Jack,Dog,Large,Male,Adult,White / Cream,Apricot / Beige,Labrador Retriever
69779205,23-0897 "Merry",Dog,Large,Female,Adult,null,null,Cane Corso
69779204,Guapo,Dog,Small,Male,Adult,Yellow / Tan / Blond / Fawn,null,Pug
69779187,Veggie Lunch Box,Dog,Large,Female,Baby,Red / Chestnut / Orange,Brown / Chocolate,Pit Bull Terrier
69779171,Twix,Dog,Medium,Male,Adult,null,null,Miniature Pinscher
69779146,Buddy,Dog,Medium,Male,Senior,Tricolor (Brown/ Black/ & White),null,Beagle
69777323,Albert,Dog,Medium,Male,Baby,Brindle,null,Shar-Pei
69779156,Jessie,Dog,Medium,Female,Adult,null,null,Patterdale Terrier / Fell Terrier
69779153,Coqueta ,Dog,Small,Female,Adult,Black,null,Pug
69779154,Merrill TAF,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,White / Cream,Labrador Retriever
69779138,Marlon *foster needed*,Dog,Medium,Male,Baby,Tricolor (Brown/ Black/ & White),Bicolor,Husky
69779135,Panda,Dog,Large,Female,Adult,White / Cream,Black,Border Collie
69779130,Nena,Dog,Small,Female,Adult,Yellow / Tan / Blond / Fawn,Apricot / Beige,Chihuahua
69779128,Katniss,Dog,Large,Female,Adult,Black,White / Cream,Siberian Husky
69779126,Red,Dog,Extra Large,Male,Adult,Red / Chestnut / Orange,null,Redbone Coonhound
69779125,Helen,Dog,Small,Female,Young,Gray / Blue / Silver,White / Cream,Terrier
69779123,Ripley,Dog,Medium,Male,Adult,White / Cream,Black,Cardigan Welsh Corgi
69779120,Chandler,Dog,Small,Male,Young,Brown / Chocolate,Yellow / Tan / Blond / Fawn,Mixed Breed
69779116,Par,Dog,Medium,Male,Adult,White / Cream,Yellow / Tan / Blond / Fawn,Jack Russell Terrier
69779115,Carmen,Dog,Medium,Female,Young,Brown / Chocolate,null,Chocolate Labrador Retriever
69779114,Donny,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,null,Beagle
69779117,Cletus,Dog,Medium,Male,Young,Yellow / Tan / Blond / Fawn,White / Cream,Beagle
69779109,Baxter,Dog,Medium,Male,Adult,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69779102,Socks,Dog,Small,Male,Young,Yellow / Tan / Blond / Fawn,null,Chihuahua
69779099,Carrot,Dog,Medium,Male,Baby,Tricolor (Brown/ Black/ & White),null,Mixed Breed
69779098,23-0873 "Duke",Dog,Large,Male,Adult,null,null,Yellow Labrador Retriever
69779095,Lucia,Dog,Small,Female,Adult,White / Cream,Apricot / Beige,Terrier
69779090,Molimo,Dog,Medium,Male,Baby,null,null,Beagle
69779083,Alyssa,Dog,Large,Female,Senior,null,null,Mixed Breed
69779084,Vinnie,Dog,Large,Male,Baby,null,null,Labrador Retriever
69779078,Promise,Dog,Medium,Female,Young,White / Cream,null,Feist
69779074,23-0871 "Bruno",Dog,Large,Male,Adult,null,null,Australian Shepherd
69779068,Paige,Dog,Medium,Female,Young,null,null,Mixed Breed
69779066,Leo,Dog,Medium,Male,Adult,null,null,Mixed Breed
69779067,Yeager,Dog,Medium,Male,Adult,null,null,German Shepherd Dog
69779064,Dolly,Dog,Medium,Female,Adult,null,null,Shih Tzu
69779052,Higgins AKA Loki,Dog,Medium,Male,Young,null,null,Husky
69779028,Chewy,Dog,Large,Male,Adult,Brindle,Brown / Chocolate,Boxer
69779031,Raya,Dog,Medium,Female,Young,null,null,Doberman Pinscher
69779030,Bindi,Dog,Medium,Female,Young,null,null,Shepherd
